side_filter,entry_c,target_c,gross_win_c,loss_c,breakeven_hit_rate,trades,hit_rate,edge_vs_breakeven,avg_pnl_c,total_pnl_c,median_fill_minute,avg_spread_at_fill_c,median_spread_at_fill_c,min_quartile_ev_c,quartile_ev_c,quartile_hit_rate,positive_weeks,weeks,min_week_ev_c
BOTH,20,40,20,20,0.5,5789,0.41302470202107444,-0.08697529797892556,-3.479011919157022,-20140,6.0,0.9763344273622385,1.0000000000000009,-4.187975120939876,"-3.04,-3.52,-4.19,-3.17","0.424,0.412,0.395,0.421",0,10,-4.584717607973422
BOTH,20,41,21,20,0.4878048780487805,5789,0.4033511832786319,-0.08445369477014858,-3.4626014855760925,-20045,6.0,0.9763344273622385,1.0000000000000009,-4.161022805805114,"-3.04,-3.57,-4.16,-3.08","0.414,0.401,0.386,0.413",0,10,-4.607973421926911
BOTH,20,42,22,20,0.47619047619047616,5789,0.3943686301606495,-0.08182184602982667,-3.4365175332527205,-19894,6.0,0.9763344273622385,1.0000000000000009,-4.093987560469937,"-3.03,-3.37,-4.09,-3.25","0.404,0.396,0.379,0.399",0,10,-4.651162790697675
BOTH,20,43,23,20,0.46511627906976744,5789,0.38555881844878215,-0.07955746062098529,-3.4209708067023668,-19804,6.0,0.9763344273622385,1.0000000000000009,-4.042156185210781,"-3.01,-3.42,-4.04,-3.21","0.395,0.386,0.371,0.390",0,10,-4.785714285714286
BOTH,20,44,24,20,0.45454545454545453,5789,0.3750215926757644,-0.07952386186969013,-3.499049922266367,-20256,6.0,0.9763344273622385,1.0000000000000009,-4.005528680027643,"-3.32,-3.43,-4.01,-3.25","0.379,0.377,0.364,0.381",0,10,-4.724252491694352
BOTH,20,45,25,20,0.4444444444444444,5789,0.3694938676800829,-0.07495057676436151,-3.372775954396269,-19525,6.0,0.9763344273622385,1.0000000000000009,-3.8597097442985486,"-3.25,-3.30,-3.86,-3.08","0.372,0.371,0.359,0.376",0,10,-4.676079734219269
BOTH,20,46,26,20,0.43478260869565216,5789,0.36707548799447226,-0.0677071207011799,-3.1145275522542755,-18030,6.0,0.9763344273622385,1.0000000000000009,-3.6281962681409814,"-2.97,-3.09,-3.63,-2.77","0.370,0.368,0.356,0.375",0,10,-4.411960132890365
BOTH,20,47,27,20,0.425531914893617,5789,0.3610295387804457,-0.06450237611317133,-3.0316116773190536,-17550,6.0,0.9763344273622385,1.0000000000000009,-3.499654457498272,"-2.83,-3.04,-3.50,-2.75","0.365,0.361,0.351,0.367",0,10,-4.385382059800665
BOTH,20,48,28,20,0.4166666666666667,5789,0.35308343409915355,-0.06358323256751314,-3.051995163240629,-17668,6.0,0.9763344273622385,1.0000000000000009,-3.4139599170697994,"-2.86,-3.02,-3.41,-2.92","0.357,0.354,0.346,0.356",0,10,-4.451827242524917
BOTH,20,49,29,20,0.40816326530612246,5789,0.34738296769735705,-0.06078029760876541,-2.9782345828295043,-17241,6.0,0.9763344273622385,1.0000000000000009,-3.4409122322045613,"-2.67,-2.87,-3.44,-2.93","0.354,0.350,0.338,0.348",0,10,-4.534883720930233
BOTH,20,50,30,20,0.4,5789,0.3415097598894455,-0.05849024011055454,-2.924512005527725,-16930,6.0,0.9763344273622385,1.0000000000000009,-3.344851416724257,"-2.60,-2.83,-3.34,-2.93","0.348,0.343,0.333,0.341",0,10,-4.3023255813953485
BOTH,20,51,31,20,0.39215686274509803,5789,0.33615477629987905,-0.05600208644521898,-2.8561064087061667,-16534,6.0,0.9763344273622385,1.0000000000000009,-3.328956461644782,"-2.50,-2.73,-3.33,-2.87","0.343,0.339,0.327,0.336",0,10,-4.327242524916944
BOTH,20,52,32,20,0.38461538461538464,5789,0.3307997927103127,-0.05381559190507196,-2.7984107790637416,-16200,6.0,0.9763344273622385,1.0000000000000009,-3.2176917760884587,"-2.48,-2.64,-3.22,-2.86","0.337,0.334,0.323,0.330",0,10,-4.106312292358804
BOTH,20,53,33,20,0.37735849056603776,5789,0.3256175505268613,-0.05174094003917645,-2.7422698220763517,-15875,6.0,0.9763344273622385,1.0000000000000009,-3.0414651002073256,"-2.39,-2.75,-3.04,-2.79","0.332,0.326,0.320,0.325",0,10,-3.8006644518272426
BOTH,20,54,34,20,0.37037037037037035,5789,0.3202625669372949,-0.05010780343307547,-2.705821385386077,-15664,6.0,0.9763344273622385,1.0000000000000009,-2.9827228749136143,"-2.36,-2.50,-2.98,-2.98","0.327,0.324,0.315,0.315",0,10,-3.6744186046511627
BOTH,20,55,35,20,0.36363636363636365,5789,0.3145621005354984,-0.04907426310086527,-2.6990844705475903,-15625,6.0,0.9763344273622385,1.0000000000000009,-3.009675190048376,"-2.45,-2.36,-2.97,-3.01","0.319,0.321,0.310,0.309",0,10,-3.463455149501661
BOTH,20,56,36,20,0.35714285714285715,5789,0.3086888927275868,-0.048453964415270334,-2.713422007255139,-15708,6.0,0.9763344273622385,1.0000000000000009,-3.126468555632343,"-2.36,-2.43,-2.93,-3.13","0.315,0.314,0.305,0.301",0,10,-3.441860465116279
BOTH,20,57,37,20,0.3508771929824561,5789,0.30143375367075487,-0.049443439311701254,-2.818276040766972,-16315,6.0,0.9763344273622385,1.0000000000000009,-3.1796821008984106,"-2.44,-2.63,-3.18,-3.02","0.308,0.305,0.295,0.298",0,10,-3.524916943521595
BOTH,20,58,38,20,0.3448275862068966,5789,0.2974607013301088,-0.04736688487678775,-2.747279322853688,-15904,6.0,0.9763344273622385,1.0000000000000009,-3.004837595024188,"-2.34,-2.64,-3.00,-3.00","0.305,0.299,0.293,0.293",0,10,-3.4285714285714284
BOTH,20,59,39,20,0.3389830508474576,5789,0.29486958023838317,-0.044113470609074446,-2.6026947659353947,-15067,6.0,0.9763344273622385,1.0000000000000009,-2.915687629578438,"-2.19,-2.43,-2.92,-2.87","0.302,0.298,0.290,0.290",0,10,-3.240863787375415
BOTH,20,60,40,20,0.3333333333333333,5789,0.2889963724304716,-0.04433696090286171,-2.660217654171705,-15400,6.0,0.9763344273622385,1.0000000000000009,-3.04077401520387,"-2.22,-2.46,-2.92,-3.04","0.296,0.292,0.285,0.283",0,10,-3.355481727574751
BOTH,20,61,41,20,0.32786885245901637,5789,0.2860597685265158,-0.041809083932500546,-2.550354119882536,-14764,6.0,0.9763344273622385,1.0000000000000009,-2.926744989633725,"-2.10,-2.25,-2.93,-2.93","0.294,0.291,0.280,0.280",0,10,-3.280730897009967
BOTH,20,62,42,20,0.3225806451612903,5789,0.2813957505614096,-0.04118489459988073,-2.5534634651926065,-14782,6.0,0.9763344273622385,1.0000000000000009,-2.946786454733932,"-2.10,-2.22,-2.95,-2.95","0.289,0.287,0.275,0.275",0,10,-3.212624584717608
BOTH,20,63,43,20,0.31746031746031744,5789,0.2779409224391087,-0.03951939502120877,-2.489721886336155,-14413,6.0,0.9763344273622385,1.0000000000000009,-3.020041465100207,"-1.99,-2.06,-3.02,-2.89","0.286,0.285,0.270,0.272",0,10,-3.4482758620689653
BOTH,20,64,44,20,0.3125,5789,0.2743133529106927,-0.0381866470893073,-2.4439454137156678,-14148,6.0,0.9763344273622385,1.0000000000000009,-3.060124395300622,"-1.97,-2.00,-3.06,-2.75","0.282,0.281,0.265,0.270",0,10,-3.521594684385382
BOTH,20,65,45,20,0.3076923076923077,5789,0.26964933494558646,-0.03804297274672125,-2.4727932285368803,-14315,6.0,0.9763344273622385,1.0000000000000009,-3.154803040774015,"-2.13,-1.94,-3.15,-2.66","0.275,0.278,0.259,0.267",0,10,-4.019933554817276
BOTH,20,66,46,20,0.30303030303030304,5789,0.26619450682328555,-0.03683579620701749,-2.431162549663154,-14074,6.0,0.9763344273622385,1.0000000000000009,-3.260539046302695,"-2.00,-1.94,-3.26,-2.53","0.273,0.274,0.254,0.265",0,10,-4.212624584717608
BOTH,20,67,47,20,0.29850746268656714,5789,0.2651580583865953,-0.03334940429997185,-2.2344100880981173,-12935,6.0,0.9763344273622385,1.0000000000000009,-3.0069108500345543,"-1.82,-1.76,-3.01,-2.36","0.271,0.272,0.254,0.263",0,10,-3.973421926910299
BOTH,20,68,48,20,0.29411764705882354,5789,0.2623941958887545,-0.03172345117006903,-2.1571946795646917,-12488,6.0,0.9763344273622385,1.0000000000000009,-2.988251554941258,"-1.83,-1.53,-2.99,-2.28","0.267,0.272,0.250,0.261",0,10,-4.073089700996678
BOTH,20,69,49,20,0.2898550724637681,5789,0.2580756607358784,-0.03177941172788973,-2.192779409224391,-12694,6.0,0.9763344273622385,1.0000000000000009,-2.9765031098825157,"-1.84,-1.59,-2.98,-2.36","0.263,0.267,0.247,0.256",0,10,-3.953488372093023
BOTH,20,70,50,20,0.2857142857142857,5789,0.25496631542580755,-0.030747970288478144,-2.15235792019347,-12460,6.0,0.9763344273622385,1.0000000000000009,-3.068417415342087,"-1.68,-1.52,-3.07,-2.34","0.262,0.264,0.242,0.252",0,10,-4.186046511627907
BOTH,21,30,9,21,0.7,5988,0.5808283233132933,-0.1191716766867067,-3.5751503006012024,-21408,6.0,0.9866232464929857,1.0000000000000009,-4.1062124248497,"-3.63,-3.55,-4.11,-3.02","0.579,0.582,0.563,0.599",0,10,-4.497615262321145
BOTH,21,31,10,21,0.6774193548387096,5988,0.5657982631930528,-0.11162109164565681,-3.4602538410153643,-20720,6.0,0.9866232464929857,1.0000000000000009,-3.895123580494322,"-3.40,-3.56,-3.90,-2.98","0.568,0.562,0.552,0.581",0,10,-4.229508196721311
BOTH,21,32,11,21,0.65625,5988,0.5360721442885772,-0.12017785571142281,-3.8456913827655312,-23028,6.0,0.9866232464929857,1.0000000000000009,-4.070140280561122,"-3.77,-4.07,-4.07,-3.47","0.538,0.529,0.529,0.548",0,10,-4.475409836065574
BOTH,21,33,12,21,0.6363636363636364,5988,0.5215430861723447,-0.11482055019129167,-3.7890781563126255,-22689,6.0,0.9866232464929857,1.0000000000000009,-3.9819639278557113,"-3.70,-3.96,-3.98,-3.52","0.524,0.516,0.516,0.530",0,10,-4.29375
BOTH,21,34,13,21,0.6176470588235294,5988,0.5146960587842352,-0.10295100003929425,-3.500334001336005,-20960,6.0,0.9866232464929857,1.0000000000000009,-3.8069472277889114,"-3.33,-3.67,-3.81,-3.19","0.520,0.510,0.506,0.524",0,10,-4.027287319422151
BOTH,21,35,14,21,0.6,5988,0.4964929859719439,-0.10350701402805607,-3.622745490981964,-21693,6.0,0.9866232464929857,1.0000000000000009,-3.839011356045424,"-3.54,-3.84,-3.84,-3.28","0.499,0.490,0.490,0.506",0,10,-4.089887640449438
BOTH,21,36,15,21,0.5833333333333334,5988,0.48563794255177023,-0.09769539078156314,-3.5170340681362724,-21060,6.0,0.9866232464929857,1.0000000000000009,-3.80561122244489,"-3.49,-3.59,-3.81,-3.18","0.486,0.484,0.478,0.495",0,10,-4.0588235294117645
BOTH,21,37,16,21,0.5675675675675675,5988,0.47461589846359387,-0.09295166910397368,-3.4392117568470275,-20594,6.0,0.9866232464929857,1.0000000000000009,-3.7481629926519706,"-3.48,-3.43,-3.75,-3.11","0.474,0.475,0.466,0.484",0,10,-4.003125
BOTH,21,38,17,21,0.5526315789473685,5988,0.4642618570474282,-0.0883697218999403,-3.358049432197729,-20108,6.0,0.9866232464929857,1.0000000000000009,-3.688042752171009,"-3.36,-3.33,-3.69,-3.05","0.464,0.465,0.456,0.472",0,10,-3.860353130016051
BOTH,21,39,18,21,0.5384615384615384,5988,0.4500668002672011,-0.08839473819433735,-3.447394789579158,-20643,6.0,0.9866232464929857,1.0000000000000009,-3.935871743486974,"-3.26,-3.41,-3.94,-3.18","0.455,0.451,0.438,0.457",0,10,-4.135135135135135
BOTH,21,40,19,21,0.525,5988,0.4397127588510354,-0.08528724114896463,-3.411489645958584,-20428,6.0,0.9866232464929857,1.0000000000000009,-4.006012024048096,"-3.15,-3.44,-4.01,-3.04","0.446,0.439,0.425,0.449",0,10,-4.211446740858506
BOTH,21,41,20,21,0.5121951219512195,5988,0.4288577154308617,-0.08333740652035782,-3.4168336673346693,-20460,6.0,0.9866232464929857,1.0000000000000009,-4.01937207748831,"-3.17,-3.47,-4.02,-3.01","0.435,0.428,0.414,0.439",0,10,-4.3131955484896665
BOTH,21,42,21,21,0.5,5988,0.41900467601870406,-0.08099532398129594,-3.4018036072144286,-20370,6.0,0.9866232464929857,1.0000000000000009,-4.026052104208417,"-3.10,-3.32,-4.03,-3.16","0.426,0.421,0.404,0.425",0,10,-4.373608903020668
BOTH,21,43,22,21,0.4883720930232558,5988,0.40965263861055445,-0.07871945441270134,-3.384936539746159,-20269,6.0,0.9866232464929857,1.0000000000000009,-3.9665998663994655,"-3.02,-3.39,-3.97,-3.16","0.418,0.409,0.396,0.415",0,10,-4.524642289348172
BOTH,21,44,23,21,0.4772727272727273,5988,0.3974615898463594,-0.07981113742636792,-3.511690046760187,-21028,6.0,0.9866232464929857,1.0000000000000009,-3.952571810287241,"-3.39,-3.42,-3.95,-3.28","0.400,0.399,0.387,0.403",0,10,-4.491255961844197
BOTH,21,45,24,21,0.4666666666666667,5988,0.39161656646626586,-0.07505010020040082,-3.377254509018036,-20223,6.0,0.9866232464929857,1.0000000000000009,-3.775551102204409,"-3.29,-3.32,-3.78,-3.11","0.393,0.393,0.383,0.397",0,10,-4.402225755166931
BOTH,21,46,25,21,0.45652173913043476,5988,0.3891115564462258,-0.06741018268420895,-3.100868403473614,-18568,6.0,0.9866232464929857,1.0000000000000009,-3.5156980627922514,"-3.02,-3.09,-3.52,-2.78","0.391,0.389,0.380,0.396",0,10,-4.106518282988871
BOTH,21,47,26,21,0.44680851063829785,5988,0.38209752839011357,-0.06471098224818428,-3.0414161656646628,-18212,6.0,0.9866232464929857,1.0000000000000009,-3.4181696726786908,"-2.88,-3.07,-3.42,-2.79","0.385,0.381,0.374,0.387",0,10,-4.112877583465819
BOTH,21,48,27,21,0.4375,5988,0.3740814963259853,-0.06341850367401469,-3.0440881763527052,-18228,6.0,0.9866232464929857,1.0000000000000009,-3.3326653306613228,"-2.88,-3.04,-3.33,-2.92","0.377,0.374,0.368,0.377",0,10,-4.135135135135135
BOTH,21,49,28,21,0.42857142857142855,5988,0.3675684702738811,-0.06100295829754743,-2.9891449565798265,-17899,6.0,0.9866232464929857,1.0000000000000009,-3.3901135604542416,"-2.74,-2.87,-3.39,-2.96","0.373,0.370,0.359,0.368",0,10,-4.17329093799682
BOTH,21,50,29,21,0.42,5988,0.3608884435537742,-0.05911155644622579,-2.955577822311289,-17698,6.0,0.9866232464929857,1.0000000000000009,-3.3313293253173013,"-2.70,-2.83,-3.33,-2.96","0.366,0.363,0.353,0.361",0,10,-4.068362480127186
BOTH,21,51,30,21,0.4117647058823529,5988,0.3557114228456914,-0.056053283036661516,-2.8587174348697393,-17118,6.0,0.9866232464929857,1.0000000000000009,-3.250501002004008,"-2.57,-2.74,-3.25,-2.88","0.361,0.358,0.348,0.355",0,10,-4.054054054054054
BOTH,21,52,31,21,0.40384615384615385,5988,0.34936539746158984,-0.05448075638456401,-2.832999331997328,-16964,6.0,0.9866232464929857,1.0000000000000009,-3.14562458249833,"-2.59,-2.69,-3.15,-2.90","0.354,0.352,0.343,0.348",0,10,-3.8044515103338634
BOTH,21,53,32,21,0.39622641509433965,5988,0.343687374749499,-0.05253904034484064,-2.784569138276553,-16674,6.0,0.9866232464929857,1.0000000000000009,-3.014696058784235,"-2.52,-2.80,-3.01,-2.80","0.349,0.343,0.339,0.343",0,10,-3.5580286168521464
BOTH,21,54,33,21,0.3888888888888889,5988,0.3376753507014028,-0.051213538187486085,-2.7655310621242486,-16560,6.0,0.9866232464929857,1.0000000000000009,-3.036072144288577,"-2.53,-2.53,-2.96,-3.04","0.342,0.342,0.334,0.333",0,10,-3.4864864864864864
BOTH,21,55,34,21,0.38181818181818183,5988,0.3318303273213093,-0.04998785449687254,-2.7493319973279893,-16463,6.0,0.9866232464929857,1.0000000000000009,-3.0340681362725452,"-2.59,-2.37,-3.00,-3.03","0.335,0.339,0.327,0.327",0,10,-3.3434991974317816
BOTH,21,56,35,21,0.375,5988,0.32531730126920505,-0.04968269873079495,-2.782231128924516,-16660,6.0,0.9866232464929857,1.0000000000000009,-3.1189044756179025,"-2.56,-2.41,-3.04,-3.12","0.329,0.332,0.321,0.319",0,10,-3.3820224719101124
BOTH,21,57,36,21,0.3684210526315789,5988,0.31763527054108215,-0.05078578209049678,-2.8947895791583167,-17334,6.0,0.9866232464929857,1.0000000000000009,-3.2945891783567136,"-2.65,-2.61,-3.29,-3.03","0.322,0.323,0.311,0.315",0,10,-3.524879614767255
BOTH,21,58,37,21,0.3620689655172414,5988,0.31295925183700735,-0.049109713680234035,-2.8483633934535737,-17056,6.0,0.9866232464929857,1.0000000000000009,-3.138944555778223,"-2.52,-2.71,-3.14,-3.02","0.319,0.315,0.308,0.310",0,10,-3.404494382022472
BOTH,21,59,38,21,0.3559322033898305,5988,0.3102872411489646,-0.045644962240865894,-2.6930527722110886,-16126,6.0,0.9866232464929857,1.0000000000000009,-3.0280561122244487,"-2.36,-2.48,-3.03,-2.91","0.316,0.314,0.305,0.307",0,10,-3.3852327447833064
BOTH,21,60,39,21,0.35,5988,0.30410821643286573,-0.04589178356713425,-2.753507014028056,-16488,6.0,0.9866232464929857,1.0000000000000009,-3.0841683366733466,"-2.36,-2.52,-3.04,-3.08","0.311,0.308,0.299,0.299",0,10,-3.4719101123595504
BOTH,21,61,40,21,0.3442622950819672,5988,0.3012692050768203,-0.042993090005146894,-2.6225784903139613,-15704,6.0,0.9866232464929857,1.0000000000000009,-3.030060120240481,"-2.22,-2.30,-3.03,-2.95","0.308,0.307,0.295,0.296",0,10,-3.4735152487961476
BOTH,21,62,41,21,0.3387096774193548,5988,0.29609218436873747,-0.04261749305061735,-2.6422845691382766,-15822,6.0,0.9866232464929857,1.0000000000000009,-3.0253841015364062,"-2.28,-2.28,-3.03,-2.98","0.302,0.302,0.290,0.291",0,10,-3.4847512038523276
BOTH,21,63,42,21,0.3333333333333333,5988,0.2924181696726787,-0.04091516366065462,-2.5776553106212425,-15435,6.0,0.9866232464929857,1.0000000000000009,-3.0721442885771544,"-2.23,-2.10,-3.07,-2.90","0.298,0.300,0.285,0.287",0,10,-3.707865168539326
BOTH,21,64,43,21,0.328125,5988,0.28857715430861725,-0.039547845691382755,-2.531062124248497,-15156,6.0,0.9866232464929857,1.0000000000000009,-3.0868403473613895,"-2.19,-2.10,-3.09,-2.74","0.294,0.295,0.280,0.285",0,10,-3.536115569823435
BOTH,21,65,44,21,0.3230769230769231,5988,0.28306613226452904,-0.04001079081239406,-2.600701402805611,-15573,6.0,0.9866232464929857,1.0000000000000009,-3.1977287909151637,"-2.37,-2.16,-3.20,-2.68","0.287,0.290,0.274,0.282",0,10,-3.639109697933227
BOTH,21,66,45,21,0.3181818181818182,5988,0.27939211756847027,-0.03878970061334791,-2.5601202404809618,-15330,6.0,0.9866232464929857,1.0000000000000009,-3.32064128256513,"-2.22,-2.17,-3.32,-2.53","0.285,0.285,0.268,0.280",0,10,-3.7917329093799683
BOTH,21,67,46,21,0.31343283582089554,5988,0.27839011356045423,-0.035042722260441306,-2.3478623914495658,-14059,6.0,0.9866232464929857,1.0000000000000009,-3.0527722110888442,"-2.02,-1.98,-3.05,-2.34","0.283,0.284,0.268,0.279",0,10,-3.5310015898251192
BOTH,21,68,47,21,0.3088235294117647,5988,0.27538410153640613,-0.033439427875358585,-2.273881095524382,-13616,6.0,0.9866232464929857,1.0000000000000009,-2.9665998663994655,"-2.01,-1.88,-2.97,-2.24","0.279,0.281,0.265,0.276",0,10,-3.5945945945945947
BOTH,21,69,48,21,0.30434782608695654,5988,0.270875083500334,-0.03347274258662253,-2.309619238476954,-13830,6.0,0.9866232464929857,1.0000000000000009,-2.9779559118236474,"-2.01,-1.92,-2.98,-2.33","0.275,0.277,0.261,0.271",0,10,-3.5580286168521464
BOTH,21,70,49,21,0.3,5988,0.2678690714762859,-0.032130928523714075,-2.2491649966599865,-13468,6.0,0.9866232464929857,1.0000000000000009,-3.0440881763527052,"-1.88,-1.78,-3.04,-2.30","0.273,0.275,0.257,0.267",0,10,-3.750397456279809
BOTH,22,30,8,22,0.7333333333333333,6190,0.612762520193861,-0.12057081313947227,-3.617124394184168,-22390,5.0,0.9949919224555733,1.0000000000000009,-3.9650937297996123,"-3.78,-3.62,-3.97,-3.10","0.607,0.613,0.601,0.630",0,10,-4.404287901990812
BOTH,22,31,9,22,0.7096774193548387,6190,0.5970920840064621,-0.11258533534837667,-3.490145395799677,-21604,5.0,0.9949919224555733,1.0000000000000009,-3.744667097608274,"-3.54,-3.58,-3.74,-3.10","0.596,0.594,0.589,0.610",0,10,-4.10410094637224
BOTH,22,32,10,22,0.6875,6190,0.5665589660743134,-0.12094103392568656,-3.8701130856219708,-23956,5.0,0.9949919224555733,1.0000000000000009,-4.1279896574014225,"-3.87,-4.13,-3.94,-3.54","0.567,0.559,0.564,0.577",0,10,-4.485804416403785
BOTH,22,33,11,22,0.6666666666666666,6190,0.5515347334410339,-0.11513193322563275,-3.7993537964458803,-23518,5.0,0.9949919224555733,1.0000000000000009,-4.0387847446670975,"-3.77,-4.04,-3.89,-3.50","0.552,0.544,0.549,0.561",0,10,-4.35
BOTH,22,34,12,22,0.6470588235294118,6190,0.544264943457189,-0.10279388007222279,-3.4949919224555734,-21634,5.0,0.9949919224555733,1.0000000000000009,-3.7362637362637363,"-3.37,-3.74,-3.71,-3.16","0.548,0.537,0.538,0.554",0,10,-4.094043887147335
BOTH,22,35,13,22,0.6285714285714286,6190,0.5264943457189014,-0.10207708285252715,-3.5726978998384493,-22115,5.0,0.9949919224555733,1.0000000000000009,-3.8778280542986425,"-3.57,-3.88,-3.63,-3.21","0.526,0.518,0.525,0.537",0,10,-4.115987460815047
BOTH,22,36,14,22,0.6111111111111112,6190,0.5150242326332795,-0.0960868784778317,-3.4591276252019387,-21412,5.0,0.9949919224555733,1.0000000000000009,-3.6160310277957337,"-3.56,-3.62,-3.55,-3.12","0.512,0.511,0.513,0.525",0,10,-4.0
BOTH,22,37,15,22,0.5945945945945946,6190,0.5035541195476575,-0.09104047504693713,-3.3684975767366723,-20851,5.0,0.9949919224555733,1.0000000000000009,-3.5717054263565893,"-3.57,-3.44,-3.44,-3.02","0.498,0.502,0.502,0.513",0,10,-4.116666666666666
BOTH,22,38,16,22,0.5789473684210527,6190,0.49159935379644587,-0.08734801462460678,-3.3192245557350564,-20546,5.0,0.9949919224555733,1.0000000000000009,-3.417312661498708,"-3.42,-3.38,-3.36,-3.12","0.489,0.490,0.491,0.497",0,10,-3.8636363636363638
BOTH,22,39,17,22,0.5641025641025641,6190,0.4777059773828756,-0.08639658671968847,-3.3694668820678513,-20857,5.0,0.9949919224555733,1.0000000000000009,-3.546218487394958,"-3.33,-3.34,-3.55,-3.26","0.479,0.478,0.473,0.481",0,10,-3.9059561128526648
BOTH,22,40,18,22,0.55,6190,0.4678513731825525,-0.08214862681744756,-3.2859450726979,-20340,5.0,0.9949919224555733,1.0000000000000009,-3.6160310277957337,"-3.21,-3.31,-3.62,-3.01","0.470,0.467,0.460,0.475",0,10,-3.8808777429467085
BOTH,22,41,19,22,0.5365853658536586,6190,0.45589660743134086,-0.08068875842231771,-3.3082390953150242,-20478,5.0,0.9949919224555733,1.0000000000000009,-3.6334841628959276,"-3.22,-3.37,-3.63,-3.01","0.458,0.454,0.448,0.463",0,10,-3.877742946708464
BOTH,22,42,20,22,0.5238095238095238,6190,0.445718901453958,-0.07809062235556585,-3.2798061389337643,-20302,5.0,0.9949919224555733,1.0000000000000009,-3.6199095022624435,"-3.14,-3.21,-3.62,-3.14","0.449,0.447,0.438,0.449",0,10,-3.990811638591118
BOTH,22,43,21,22,0.5116279069767442,6190,0.4360258481421648,-0.07560205883457943,-3.2508885298869146,-20123,5.0,0.9949919224555733,1.0000000000000009,-3.5436328377504847,"-3.06,-3.29,-3.54,-3.11","0.441,0.435,0.429,0.439",0,10,-4.088820826952527
BOTH,22,44,22,22,0.5,6190,0.42261712439418414,-0.07738287560581586,-3.4048465266558967,-21076,5.0,0.9949919224555733,1.0000000000000009,-3.5979314802844216,"-3.38,-3.34,-3.60,-3.30","0.423,0.424,0.418,0.425",0,10,-4.2155688622754495
BOTH,22,45,23,22,0.4888888888888889,6190,0.4161550888529887,-0.07273380003590019,-3.273021001615509,-20260,5.0,0.9949919224555733,1.0000000000000009,-3.4705882352941178,"-3.28,-3.21,-3.47,-3.13","0.416,0.418,0.412,0.419",0,10,-4.1482035928143715
BOTH,22,46,24,22,0.4782608695652174,6190,0.41292407108239093,-0.06533679848282647,-3.0054927302100163,-18604,5.0,0.9949919224555733,1.0000000000000009,-3.2074983839689724,"-3.01,-2.97,-3.21,-2.83","0.413,0.414,0.409,0.417",0,10,-3.8254211332312402
BOTH,22,47,25,22,0.46808510638297873,6190,0.40500807754442647,-0.06307702883855226,-2.9646203554119546,-18351,5.0,0.9949919224555733,1.0000000000000009,-3.1939237233354882,"-2.90,-2.95,-3.19,-2.81","0.406,0.405,0.400,0.408",0,10,-3.9341500765696784
BOTH,22,48,26,22,0.4583333333333333,6190,0.3966074313408724,-0.06172590199246092,-2.962843295638126,-18340,5.0,0.9949919224555733,1.0000000000000009,-3.1661279896574013,"-2.90,-2.89,-3.17,-2.90","0.398,0.398,0.392,0.398",0,10,-3.917304747320061
BOTH,22,49,27,22,0.4489795918367347,6190,0.3893376413570275,-0.05964195047970722,-2.9224555735056543,-18090,5.0,0.9949919224555733,1.0000000000000009,-3.248868778280543,"-2.75,-2.68,-3.25,-3.01","0.393,0.394,0.383,0.388",0,10,-4.065849923430322
BOTH,22,50,28,22,0.44,6190,0.38206785137318255,-0.05793214862681745,-2.8966074313408723,-17930,5.0,0.9949919224555733,1.0000000000000009,-3.2540400775694893,"-2.72,-2.61,-3.25,-3.01","0.386,0.388,0.375,0.380",0,10,-4.006125574272588
BOTH,22,51,29,22,0.43137254901960786,6190,0.3768982229402262,-0.054474326079381685,-2.7781906300484653,-17197,5.0,0.9949919224555733,1.0000000000000009,-3.142857142857143,"-2.56,-2.48,-3.14,-2.92","0.381,0.383,0.370,0.374",0,10,-3.9586523736600308
BOTH,22,52,30,22,0.4230769230769231,6190,0.3702746365105008,-0.052802286566422274,-2.745718901453958,-16996,5.0,0.9949919224555733,1.0000000000000009,-3.008403361344538,"-2.58,-2.47,-3.01,-2.92","0.373,0.376,0.365,0.367",0,10,-3.684532924961715
BOTH,22,53,31,22,0.41509433962264153,6190,0.3639741518578352,-0.05112018776480631,-2.7093699515347334,-16771,5.0,0.9949919224555733,1.0000000000000009,-2.9172592113768583,"-2.52,-2.61,-2.92,-2.79","0.368,0.366,0.360,0.362",0,10,-3.413476263399694
BOTH,22,54,32,22,0.4074074074074074,6190,0.35799676898222943,-0.049410638425177955,-2.668174474959612,-16516,5.0,0.9949919224555733,1.0000000000000009,-2.988372093023256,"-2.50,-2.31,-2.87,-2.99","0.361,0.365,0.354,0.352",0,10,-3.3108728943338437
BOTH,22,55,33,22,0.4,6190,0.3518578352180937,-0.048142164781906305,-2.6478190630048464,-16390,5.0,0.9949919224555733,1.0000000000000009,-2.9916020671834627,"-2.53,-2.16,-2.91,-2.99","0.354,0.361,0.347,0.346",0,10,-3.3793103448275863
BOTH,22,56,34,22,0.39285714285714285,6190,0.34491114701130854,-0.04794599584583431,-2.6849757673667205,-16620,5.0,0.9949919224555733,1.0000000000000009,-3.0801033591731266,"-2.50,-2.24,-2.92,-3.08","0.348,0.353,0.341,0.338",0,10,-3.3918495297805644
BOTH,22,57,35,22,0.38596491228070173,6190,0.33651050080775446,-0.04945441147294727,-2.818901453957997,-17449,5.0,0.9949919224555733,1.0000000000000009,-3.2456367162249515,"-2.67,-2.40,-3.25,-2.96","0.339,0.344,0.329,0.334",0,10,-3.595611285266458
